tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen,group
2664407,1,-200010699,Streptococcus phage phi-SsuYTJ2_rum,,viruses,True,,,,0.6070473339088142,1.0,,,86.093,151.0,10^-61.6949,,,,,,,,,,,,,,,,,,0,virus-phage
2664406,1,-200010699,Streptococcus phage phi-SsuSSJ28_rum,,viruses,True,,,,50.38492871443158,83.0,5.0,77.0,91.1572,556.437,10^-245.324,,,,,,,,,,,,,,,,,,0,virus-phage
2664405,1,-200010699,Streptococcus phage phi-SsuSSJ27_rum,,viruses,True,,,,5.463426005179328,9.0,1.0,9.0,98.711,388.0,10^-307.653,,,,,,,,,,,,,,,,,,0,virus-phage
2664404,1,-200010699,Streptococcus phage phi-SsuSH0918_comEC,,viruses,True,,,,0.6070473339088142,1.0,,,87.417,151.0,10^-64.4396,,,,,,,,,,,,,,,,,,0,virus-phage
2664403,1,-200010699,Streptococcus phage phi-SsuSC05017_rum,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,91.8,49.0,10^-18.6003,,,,,,0,virus-phage
2664402,1,-200010699,Streptococcus phage phi-SsuNJ5_rum,,viruses,True,,,,1.2140946678176283,2.0,,,88.2715,115.0,10^-48.107,,,,,,,,,,,,,,,,,,0,virus-phage
2664401,1,-200010699,Streptococcus phage phi-SsuNJ2_rum,,viruses,True,,,,0.6070473339088142,1.0,,,95.918,49.0,10^-18.2678,,,,,,,,,,,,,,,,,,0,virus-phage
2664400,1,-200010699,Streptococcus phage phi-SsuJS7_SSU0237,,viruses,True,,,,6.677520672996956,11.0,1.0,7.0,94.0267,257.25,10^-106.736,,,,,,,,,,,,,,,,,,0,virus-phage
2664399,1,-200010699,Streptococcus phage phi-SsuHCJ3_rum,,viruses,True,,,,1.2140946678176283,2.0,,,96.026,151.0,10^-82.2804,,,,,,,,,,,,,,,,,,0,virus-phage
2664396,1,-200010699,Streptococcus phage phi-SsuFJZZ32_rum,,viruses,True,,,,10.31980467644984,17.0,1.0,7.0,93.6399,239.083,10^-112.792,,,,,,13.355041345993913,22.0,1.0,20.0,65.8536,170.833,10^-65.0614,,,,,,0,virus-phage
2664391,1,-200010699,Streptococcus phage phi-SsuFJNP8_rum,,viruses,True,,,,9.105710008632212,15.0,,,91.716,188.071,10^-83.5859,,,,,,0.6070473339088142,1.0,,,92.0,50.0,10^-21.0164,,,,,,0,virus-phage
2664390,1,-200010699,Streptococcus phage phi-SsuFJNP3_rum,,viruses,True,,,,1.8211420017264424,3.0,,,91.0595,151.0,10^-71.9877,,,,,,,,,,,,,,,,,,0,virus-phage
2664389,1,-200010699,Streptococcus phage phi-SgaBSJ31_rum,,viruses,True,,,,1.8211420017264424,3.0,,,84.0715,81.5,10^-25.252,,,,,,,,,,,,,,,,,,0,virus-phage
2664388,1,-200010699,Streptococcus phage phi-SgaBSJ27_rum,,viruses,True,,,,0.6070473339088142,1.0,,,94.366,142.0,10^-73.3867,,,,,,,,,,,,,,,,,,0,virus-phage
2662295,1,-200010699,Lactococcus phage P1048,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,63.3,49.0,10^-12.3716,,,,,,0,virus-phage
2607969,1,-200010699,Streptococcus phage phi-SC181,,viruses,True,,,,3.035236669544071,5.0,,,87.5814,244.8,10^-89.8661,,,,,,7.28456800690577,12.0,1.0,12.0,92.381,105.0,10^-65.7423,,,,,,0,virus-phage
2591053,1,-200010699,Achromobacter phage vB_AxyS_19-32_Axy19,,viruses,True,,,,,,,,,,,,,,,,1.2140946678176283,2.0,,,52.55,49.5,10^-7.32918,,,,,,0,virus-phage
2548318,1,-200010699,Streptococcus phage Javan95,,viruses,True,,,,2.4281893356352566,4.0,,,89.355,123.333,10^-53.3241,,,,,,,,,,,,,,,,,,0,virus-phage
2548317,1,-200010699,Streptococcus phage Javan94,,viruses,True,,,,0.6070473339088142,1.0,,,85.882,85.0,10^-29.0076,,,,,,,,,,,,,,,,,,0,virus-phage
2548314,1,-200010699,Streptococcus phage Javan91,,viruses,True,,,,,,,,,,,,,,,,1.2140946678176283,2.0,,,91.525,59.0,10^-31.2125,,,,,,0,virus-phage
2548310,1,-200010699,Streptococcus phage Javan85,,viruses,True,,,,0.6070473339088142,1.0,,,78.626,131.0,10^-38.4263,,,,,,,,,,,,,,,,,,0,virus-phage
2548308,1,-200010699,Streptococcus phage Javan83,,viruses,True,,,,1.8211420017264424,3.0,,,88.9467,98.3333,10^-39.4843,,,,,,,,,,,,,,,,,,0,virus-phage
2548302,1,-200010699,Streptococcus phage Javan69,,viruses,True,,,,13.962088679902728,23.0,2.0,19.0,96.4313,595.55,10^-233.829,,,,,,,,,,,,,,,,,,0,virus-phage
2548301,1,-200010699,Streptococcus phage Javan68,,viruses,True,,,,6.677520672996956,11.0,1.0,11.0,85.0,100.0,10^-15.3809,,,,,,,,,,,,,,,,,,0,virus-phage
2548294,1,-200010699,Streptococcus phage Javan639,,viruses,True,,,,1.2140946678176283,2.0,,,92.14,144.0,10^-70.6364,,,,,,,,,,,,,,,,,,0,virus-phage
2548293,1,-200010699,Streptococcus phage Javan638,,viruses,True,,,,1.8211420017264424,3.0,,,84.754,138.0,10^-52.8147,,,,,,,,,,,,,,,,,,0,virus-phage
2548288,1,-200010699,Streptococcus phage Javan629,,viruses,True,,,,0.6070473339088142,1.0,,,86.842,76.0,10^-25.6252,,,,,,,,,,,,,,,,,,0,virus-phage
2548286,1,-200010699,Streptococcus phage Javan626,,viruses,True,,,,1.8211420017264424,3.0,,,92.05,54.6667,10^-18.9066,,,,,,,,,,,,,,,,,,0,virus-phage
2548284,1,-200010699,Streptococcus phage Javan618,,viruses,True,,,,1.2140946678176283,2.0,,,94.074,135.0,10^-68.6054,,,,,,,,,,,,,,,,,,0,virus-phage
2548279,1,-200010699,Streptococcus phage Javan597,,viruses,True,,,,1.2140946678176283,2.0,,,91.5585,93.5,10^-40.2951,,,,,,,,,,,,,,,,,,0,virus-phage
2548277,1,-200010699,Streptococcus phage Javan59,,viruses,True,,,,0.6070473339088142,1.0,,,100.0,36.0,10^-12.226,,,,,,,,,,,,,,,,,,0,virus-phage
2548274,1,-200010699,Streptococcus phage Javan584,,viruses,True,,,,13.962088679902728,23.0,1.0,17.0,90.4574,166.238,10^-58.9649,,,,,,,,,,,,,,,,,,0,virus-phage
2548269,1,-200010699,Streptococcus phage Javan577,,viruses,True,,,,0.6070473339088142,1.0,,,91.765,85.0,10^-35.8694,,,,,,0.6070473339088142,1.0,,,62.5,40.0,10^-6.78781,,,,,,0,virus-phage
2548268,1,-200010699,Streptococcus phage Javan576,,viruses,True,,,,1.2140946678176283,2.0,,,94.231,52.0,10^-11.3089,,,,,,,,,,,,,,,,,,0,virus-phage
2548267,1,-200010699,Streptococcus phage Javan575,,viruses,True,,,,1.2140946678176283,2.0,,,94.702,151.0,10^-79.5357,,,,,,,,,,,,,,,,,,0,virus-phage
2548265,1,-200010699,Streptococcus phage Javan570,,viruses,True,,,,1.2140946678176283,2.0,,,84.249,273.0,10^-66.3851,,,,,,,,,,,,,,,,,,0,virus-phage
2548263,1,-200010699,Streptococcus phage Javan569,,viruses,True,,,,0.6070473339088142,1.0,,,89.286,84.0,10^-32.4436,,,,,,,,,,,,,,,,,,0,virus-phage
2548260,1,-200010699,Streptococcus phage Javan565,,viruses,True,,,,0.6070473339088142,1.0,,,89.404,151.0,10^-68.5567,,,,,,,,,,,,,,,,,,0,virus-phage
2548256,1,-200010699,Streptococcus phage Javan554,,viruses,True,,,,2.4281893356352566,4.0,,,88.646,89.5,10^-34.8298,,,,,,,,,,,,,,,,,,0,virus-phage
2548255,1,-200010699,Streptococcus phage Javan553,,viruses,True,,,,4.249331337361699,7.0,1.0,6.0,88.141,116.714,10^-31.0027,,,,,,,,,,,,,,,,,,0,virus-phage
2548180,1,-200010699,Streptococcus phage Javan457,,viruses,True,,,,,,,,,,,,,,,,3.642284003452885,6.0,1.0,6.0,72.0,50.0,10^-14.8794,,,,,,0,virus-phage
2548171,1,-200010699,Streptococcus phage Javan445,,viruses,True,,,,0.6070473339088142,1.0,,,92.593,54.0,10^-18.9118,,,,,,,,,,,,,,,,,,0,virus-phage
2548169,1,-200010699,Streptococcus phage Javan443,,viruses,True,,,,1.2140946678176283,2.0,,,93.7735,74.5,10^-32.165,,,,,,,,,,,,,,,,,,0,virus-phage
2548164,1,-200010699,Streptococcus phage Javan433,,viruses,True,,,,0.6070473339088142,1.0,,,83.333,150.0,10^-54.1497,,,,,,,,,,,,,,,,,,0,virus-phage
2548159,1,-200010699,Streptococcus phage Javan423,,viruses,True,,,,0.6070473339088142,1.0,,,91.111,45.0,10^-12.8153,,,,,,,,,,,,,,,,,,0,virus-phage
2548158,1,-200010699,Streptococcus phage Javan422,,viruses,True,,,,12.140946678176284,20.0,1.0,6.0,88.2114,99.9412,10^-26.8951,,,,,,,,,,,,,,,,,,0,virus-phage
2548151,1,-200010699,Streptococcus phage Javan405,,viruses,True,,,,49.77788138052277,82.0,3.0,71.0,90.508,782.714,10^-274.908,,,,,,,,,,,,,,,,,,0,virus-phage
2548144,1,-200010699,Streptococcus phage Javan39,,viruses,True,,,,0.6070473339088142,1.0,,,84.677,124.0,10^-45.9982,,,,,,,,,,,,,,,,,,0,virus-phage
2548129,1,-200010699,Streptococcus phage Javan369,,viruses,True,,,,2.4281893356352566,4.0,,,94.056,141.75,10^-73.218,,,,,,,,,,,,,,,,,,0,virus-phage
2548127,1,-200010699,Streptococcus phage Javan366,,viruses,True,,,,0.6070473339088142,1.0,,,97.436,39.0,10^-12.8775,,,,,,,,,,,,,,,,,,0,virus-phage
2548122,1,-200010699,Streptococcus phage Javan351,,viruses,True,,,,0.6070473339088142,1.0,,,90.769,65.0,10^-23.6346,,,,,,,,,,,,,,,,,,0,virus-phage
2548119,1,-200010699,Streptococcus phage Javan349,,viruses,True,,,,0.6070473339088142,1.0,,,88.71,62.0,10^-20.2242,,,,,,,,,,,,,,,,,,0,virus-phage
2548117,1,-200010699,Streptococcus phage Javan347,,viruses,True,,,,1.2140946678176283,2.0,,,86.567,134.0,10^-54.1987,,,,,,,,,,,,,,,,,,0,virus-phage
2548108,1,-200010699,Streptococcus phage Javan326,,viruses,True,,,,27.92417735980545,46.0,1.0,45.0,81.8652,106.429,10^-12.6654,,,,,,,,,,,,,,,,,,0,virus-phage
2548102,1,-200010699,Streptococcus phage Javan310,,viruses,True,,,,0.6070473339088142,1.0,,,85.263,95.0,10^-33.0764,,,,,,,,,,,,,,,,,,0,virus-phage
2548097,1,-200010699,Streptococcus phage Javan291,,viruses,True,,,,0.6070473339088142,1.0,,,93.023,43.0,10^-12.8351,,,,,,,,,,,,,,,,,,0,virus-phage
2548096,1,-200010699,Streptococcus phage Javan290,,viruses,True,,,,,,,,,,,,,,,,2.4281893356352566,4.0,,,59.74,77.0,10^-22.6498,,,,,,0,virus-phage
2548088,1,-200010699,Streptococcus phage Javan273,,viruses,True,,,,3.035236669544071,5.0,,,93.095,49.75,10^-16.3848,,,,,,,,,,,,,,,,,,0,virus-phage
2548085,1,-200010699,Streptococcus phage Javan270,,viruses,True,,,,0.6070473339088142,1.0,,,88.764,89.0,10^-34.4771,,,,,,,,,,,,,,,,,,0,virus-phage
2548083,1,-200010699,Streptococcus phage Javan268,,viruses,True,,,,0.6070473339088142,1.0,,,84.211,76.0,10^-21.5081,,,,,,,,,,,,,,,,,,0,virus-phage
2548078,1,-200010699,Streptococcus phage Javan261,,viruses,True,,,,1.2140946678176283,2.0,,,87.619,105.0,10^-41.2671,,,,,,,,,,,,,,,,,,0,virus-phage
2548076,1,-200010699,Streptococcus phage Javan258,,viruses,True,,,,1.2140946678176283,2.0,,,82.558,258.0,10^-54.7447,,,,,,,,,,,,,,,,,,0,virus-phage
2548075,1,-200010699,Streptococcus phage Javan255,,viruses,True,,,,2.4281893356352566,4.0,,,91.311,56.5,10^-18.566,,,,,,,,,,,,,,,,,,0,virus-phage
2548073,1,-200010699,Streptococcus phage Javan253,,viruses,True,,,,0.6070473339088142,1.0,,,84.733,131.0,10^-49.4053,,,,,,0.6070473339088142,1.0,,,42.0,50.0,10^-3.24718,,,,,,0,virus-phage
2548067,1,-200010699,Streptococcus phage Javan244,,viruses,True,,,,1.2140946678176283,2.0,,,94.702,151.0,10^-79.5357,,,,,,,,,,,,,,,,,,0,virus-phage
2548055,1,-200010699,Streptococcus phage Javan226,,viruses,True,,,,1.2140946678176283,2.0,,,84.9655,105.5,10^-37.4924,,,,,,,,,,,,,,,,,,0,virus-phage
2548052,1,-200010699,Streptococcus phage Javan220,,viruses,True,,,,1.8211420017264424,3.0,,,87.952,83.0,10^-30.3903,,,,,,,,,,,,,,,,,,0,virus-phage
2548049,1,-200010699,Streptococcus phage Javan213,,viruses,True,,,,0.6070473339088142,1.0,,,91.304,46.0,10^-13.492,,,,,,,,,,,,,,,,,,0,virus-phage
2548044,1,-200010699,Streptococcus phage Javan20,,viruses,True,,,,0.6070473339088142,1.0,,,93.478,46.0,10^-14.8643,,,,,,,,,,,,,,,,,,0,virus-phage
2548043,1,-200010699,Streptococcus phage Javan199,,viruses,True,,,,1.2140946678176283,2.0,,,88.0265,120.5,10^-49.7887,,,,,,,,,,,,,,,,,,0,virus-phage
2548039,1,-200010699,Streptococcus phage Javan191,,viruses,True,,,,0.6070473339088142,1.0,,,86.755,151.0,10^-63.0673,,,,,,,,,,,,,,,,,,0,virus-phage
2548035,1,-200010699,Streptococcus phage Javan187,,viruses,True,,,,7.28456800690577,12.0,1.0,12.0,82.623,305.0,10^-64.7959,,,,,,,,,,,,,,,,,,0,virus-phage
2548023,1,-200010699,Streptococcus phage Javan174,,viruses,True,,,,9.712757342541028,16.0,,,89.9,104.0,10^-43.4787,,,,,,,,,,,,,,,,,,0,virus-phage
2548022,1,-200010699,Streptococcus phage Javan173,,viruses,True,,,,,,,,,,,,,,,,1.2140946678176283,2.0,,,70.4,49.0,10^-15.6243,,,,,,0,virus-phage
2548018,1,-200010699,Streptococcus phage Javan169,,viruses,True,,,,0.6070473339088142,1.0,,,90.566,53.0,10^-16.8614,,,,,,,,,,,,,,,,,,0,virus-phage
2548010,1,-200010699,Streptococcus phage Javan155,,viruses,True,,,,1.2140946678176283,2.0,,,83.562,73.0,10^-20.8394,,,,,,,,,,,,,,,,,,0,virus-phage
2548008,1,-200010699,Streptococcus phage Javan150,,viruses,True,,,,1.2140946678176283,2.0,,,91.7765,123.5,10^-56.6477,,,,,,,,,,,,,,,,,,0,virus-phage
2548007,1,-200010699,Streptococcus phage Javan149,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,88.0,50.0,10^-18.7167,,,,,,0,virus-phage
2548005,1,-200010699,Streptococcus phage Javan144,,viruses,True,,,,1.2140946678176283,2.0,,,83.562,73.0,10^-20.8394,,,,,,,,,,,,,,,,,,0,virus-phage
2547999,1,-200010699,Streptococcus phage Javan137,,viruses,True,,,,,,,,,,,,,,,,5.463426005179328,9.0,1.0,9.0,93.382,136.0,10^-87.2464,,,,,,0,virus-phage
2547990,1,-200010699,Streptococcus phage Javan123,,viruses,True,,,,0.6070473339088142,1.0,,,85.417,96.0,10^-33.758,,,,,,,,,,,,,,,,,,0,virus-phage
2547985,1,-200010699,Streptococcus phage Javan116,,viruses,True,,,,0.6070473339088142,1.0,,,91.935,62.0,10^-22.9689,,,,,,,,,,,,,,,,,,0,virus-phage
2547981,1,-200010699,Streptococcus phage Javan110,,viruses,True,,,,0.6070473339088142,1.0,,,91.667,60.0,10^-21.6108,,,,,,,,,,,,,,,,,,0,virus-phage
2547971,1,-200010699,Streptococcus phage Javan1,,viruses,True,,,,,,,,,,,,,,,,1.2140946678176283,2.0,,,84.211,76.0,10^-39.0857,,,,,,0,virus-phage
2530024,1,-200010699,Fusobacterium phage Fnu1,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,58.8,51.0,10^-9.03763,,,,,,0,virus-phage
2507861,1,-200010699,Gordonia phage BiPauneto,,viruses,True,,,,,,,,,,,,,,,,1.2140946678176283,2.0,,,48.9,47.0,10^-6.4168,,,,,,0,virus-phage
2484226,1,-200010699,Streptococcus phage 33888,,viruses,True,,,,3.642284003452885,6.0,,,90.4864,115.6,10^-50.4354,,,,,,,,,,,,,,,,,,0,virus-phage
2419619,1,-200010699,Bacillus phage vB_BcoS-136,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,52.1,48.0,10^-4.88941,,,,,,0,virus-phage
2419524,1,-200010699,Streptococcus phage LF2,,viruses,True,,,,0.6070473339088142,1.0,,,88.889,63.0,10^-20.9034,,,,,,,,,,,,,,,,,,0,virus-phage
2301559,1,-200010699,Gordonia phage Skysand,,viruses,True,,,,,,,,,,,,,,,,1.2140946678176283,2.0,,,36.667,90.0,10^-15.7258,,,,,,0,virus-phage
2201742,1,-200010699,Pasteurella phage Pm86,,viruses,True,,,,1.2140946678176283,2.0,,,80.795,151.0,10^-50.7159,,,,,,,,,,,,,,,,,,0,virus-phage
2182352,1,-200010699,Microbacterium phage Count,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,60.4,48.0,10^-10.0448,,,,,,0,virus-phage
2025817,1,-200010699,Enterococcus phage EF5,,viruses,True,,,,0.6070473339088142,1.0,,,87.234,47.0,10^-11.4241,,,,,,,,,,,,,,,,,,0,virus-phage
1983783,1,-200010699,Curvibacter phage P26059A,,viruses,True,,,,,,,,,,,,,,,,7.28456800690577,12.0,1.0,9.0,61.2629,112.909,10^-32.4846,,,,,,0,virus-phage
1973454,1,-200010699,Salmonella phage LPST10,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,50.0,38.0,10^-3.54821,,,,,,0,virus-phage
1965482,1,-200010699,Lactococcus phage LW81,,viruses,True,,,,,,,,,,,,,,,,5.463426005179328,9.0,,,43.8727,72.6667,10^-11.4529,,,,,,0,virus-phage
1965478,1,-200010699,Lactococcus phage LW31,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,46.3,54.0,10^-3.95078,,,,,,0,virus-phage
1965472,1,-200010699,Lactococcus phage AM4,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,69.0,42.0,10^-9.40671,,,,,,0,virus-phage
1916184,1,-200010699,Streptococcus phage IPP45,,viruses,True,,,,0.6070473339088142,1.0,,,92.647,68.0,10^-27.0459,,,,,,,,,,,,,,,,,,0,virus-phage
1916183,1,-200010699,Streptococcus phage IPP44,,viruses,True,,,,0.6070473339088142,1.0,,,90.909,77.0,10^-30.4228,,,,,,,,,,,,,,,,,,0,virus-phage
1916165,1,-200010699,Streptococcus phage IPP25,,viruses,True,,,,1.2140946678176283,2.0,,,81.034,58.0,10^-12.0189,,,,,,,,,,,,,,,,,,0,virus-phage
1916162,1,-200010699,Streptococcus phage IPP22,,viruses,True,,,,0.6070473339088142,1.0,,,82.143,84.0,10^-24.2094,,,,,,,,,,,,,,,,,,0,virus-phage
1881355,1,-200010699,Vibrio phage 1.251.O._10N.261.55.E5,,viruses,True,,,,,,,,,,,,,,,,6.070473339088142,10.0,1.0,10.0,44.571,175.0,10^-42.129,,,,,,0,virus-phage
1871686,1,-200010699,Lactococcus phage 62501,,viruses,True,,,,0.6070473339088142,1.0,,,94.872,39.0,10^-11.5051,,,,,,,,,,,,,,,,,,0,virus-phage
1871678,1,-200010699,Lactococcus phage 28201,,viruses,True,,,,1.2140946678176283,2.0,,,94.872,39.0,10^-11.5051,,,,,,,,,,,,,,,,,,0,virus-phage
1860194,1,-200010699,Streptococcus phage phiJH1301-2,,viruses,True,,,,0.6070473339088142,1.0,,,87.755,98.0,10^-37.8662,,,,,,,,,,,,,,,,,,0,virus-phage
1775249,1,-200010699,Xanthomonas phage XAJ2,,viruses,True,,,,,,,,,,,,,,,,2.4281893356352566,4.0,,,52.3,45.5,10^-5.70982,,,,,,0,virus-phage
1701260,1,-200010699,Streptococcus phage phiSC070807,,viruses,True,,,,12.140946678176284,20.0,1.0,19.0,97.5937,824.389,10^-295.361,,,,,,,,,,,,,,,,,,0,virus-phage
1701259,1,-200010699,Streptococcus phage phiNJ3,,viruses,True,,,,0.6070473339088142,1.0,,,100.0,151.0,10^-90.5147,,,,,,,,,,,,,,,,,,0,virus-phage
1647555,1,-200010699,Moraxella phage Mcat9,,viruses,True,,,,6.070473339088142,10.0,,,85.8,87.5,10^-29.8059,,,,,,9.105710008632212,15.0,1.0,15.0,66.406,128.0,10^-50.8097,,,,,,0,virus-phage
1647553,1,-200010699,Moraxella phage Mcat7,,viruses,True,,,,,,,,,,,,,,,,2.4281893356352566,4.0,1.0,4.0,57.576,99.0,10^-31.1524,,,,,,0,virus-phage
1647552,1,-200010699,Moraxella phage Mcat6,,viruses,True,,,,0.6070473339088142,1.0,,,85.714,147.0,10^-58.9618,,,,,,,,,,,,,,,,,,0,virus-phage
1647550,1,-200010699,Moraxella phage Mcat4,,viruses,True,,,,1.8211420017264424,3.0,,,92.1993,74.3333,10^-29.5409,,,,,,0.6070473339088142,1.0,,,83.3,30.0,10^-9.49757,,,,,,0,virus-phage
1647546,1,-200010699,Moraxella phage Mcat3,,viruses,True,,,,0.6070473339088142,1.0,,,90.909,55.0,10^-18.2176,,,,,,,,,,,,,,,,,,0,virus-phage
1647535,1,-200010699,Moraxella phage Mcat2,,viruses,True,,,,1.2140946678176283,2.0,,,86.6105,80.5,10^-28.0043,,,,,,,,,,,,,,,,,,0,virus-phage
1647532,1,-200010699,Moraxella phage Mcat17,,viruses,True,,,,4.856378671270513,8.0,,,87.0233,89.0,10^-31.7541,,,,,,,,,,,,,,,,,,0,virus-phage
1647531,1,-200010699,Moraxella phage Mcat16,,viruses,True,,,,0.6070473339088142,1.0,,,94.444,36.0,10^-9.48129,,,,,,,,,,,,,,,,,,0,virus-phage
1647530,1,-200010699,Moraxella phage Mcat15,,viruses,True,,,,0.6070473339088142,1.0,,,84.106,151.0,10^-57.5778,,,,,,,,,,,,,,,,,,0,virus-phage
1647528,1,-200010699,Moraxella phage Mcat13,,viruses,True,,,,7.28456800690577,12.0,,,88.9771,122.778,10^-51.2909,,,,,,0.6070473339088142,1.0,,,59.4,32.0,10^-3.37882,,,,,,0,virus-phage
1647527,1,-200010699,Moraxella phage Mcat12,,viruses,True,,,,0.6070473339088142,1.0,,,89.855,69.0,10^-24.981,,,,,,,,,,,,,,,,,,0,virus-phage
1647525,1,-200010699,Moraxella phage Mcat10,,viruses,True,,,,0.6070473339088142,1.0,,,88.889,90.0,10^-35.1584,,,,,,,,,,,,,,,,,,0,virus-phage
1647524,1,-200010699,Moraxella phage Mcat1,,viruses,True,,,,4.249331337361699,7.0,1.0,4.0,85.9841,141.0,10^-31.6507,,,,,,,,,,,,,,,,,,0,virus-phage
1572749,1,-200010699,Mannheimia phage vB_MhS_3927AP1,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,69.8,43.0,10^-11.3726,,,,,,0,virus-phage
1566990,1,-200010699,Streptococcus phage SpSL1,,viruses,True,,,,1.8211420017264424,3.0,,,84.8475,98.0,10^-33.7509,,,,,,4.249331337361699,7.0,1.0,5.0,66.6643,70.8571,10^-20.9414,,,,,,0,virus-phage
1560313,1,-200010699,Lactococcus phage WRP3,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,75.0,48.0,10^-13.5735,,,,,,0,virus-phage
1289601,1,-200010699,Streptococcus phage phiS10,,viruses,True,,,,,,,,,,,,,,,,3.035236669544071,5.0,1.0,5.0,82.692,52.0,10^-19.5498,,,,,,0,virus-phage
1289600,1,-200010699,Streptococcus phage phiD12,,viruses,True,,,,0.6070473339088142,1.0,,,87.218,133.0,10^-54.8882,,,,,,30.35236669544071,50.0,1.0,50.0,88.75,160.0,10^-96.2381,,,,,,0,virus-phage
644007,1,-200010699,Streptococcus phage PH10,,viruses,True,,,,1.2140946678176283,2.0,,,82.143,56.0,10^-12.0341,,,,,,,,,,,,,,,,,,0,virus-phage
641487,1,-200010699,Lactococcus phage P087,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,68.6,35.0,10^-4.62525,,,,,,0,virus-phage
571950,1,-200010699,Streptococcus phage phi-m46.1,,viruses,True,,,,3.642284003452885,6.0,1.0,5.0,94.8795,221.833,10^-95.5069,,,,,,4.856378671270513,8.0,1.0,8.0,98.63,146.0,10^-97.0453,,,,,,0,virus-phage
413066,1,-200010699,Streptococcus phage SMP,,viruses,True,,,,0.6070473339088142,1.0,,,90.0,110.0,10^-47.4226,,,,,,,,,,,,,,,,,,0,virus-phage
157924,1,-200010699,Streptococcus phage SM1,,viruses,True,,,,,,,,,,,,,,,,5.463426005179328,9.0,1.0,9.0,67.164,67.0,10^-27.8447,,,,,,0,virus-phage
2772092,1,-200010744,crAssphage cr130_1,,viruses,True,,,,,,,,,,,,,,,,9.105710008632212,15.0,1.0,15.0,35.714,280.0,10^-32.2449,,,,,,0,virus-phage
2772076,1,-200010744,crAssphage cr128_1,,viruses,True,,,,,,,,,,,,,,,,3.035236669544071,5.0,,,64.1524,60.4,10^-20.7038,,,,,,0,virus-phage
2772074,1,-200010744,crAssphage cr85_1,,viruses,True,,,,0.6070473339088142,1.0,,,93.333,45.0,10^-14.1877,,,,,,3.642284003452885,6.0,,,54.5608,54.6,10^-12.2045,,,,,,0,virus-phage
2772072,1,-200010744,crAssphage cr112_1,,viruses,True,,,,,,,,,,,,,,,,2.4281893356352566,4.0,,,75.0,44.0,10^-12.3002,,,,,,0,virus-phage
2743939,1,-200010744,Pseudomonas phage vB_PaeM_USP_25,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,62.0,50.0,10^-11.1302,,,,,,0,virus-phage
2743937,1,-200010744,Pseudomonas phage vB_PaeM_USP_18,,viruses,True,,,,,,,,,,,,,,,,1.2140946678176283,2.0,,,60.85,41.5,10^-3.49663,,,,,,0,virus-phage
2710495,1,-200010744,Bacteroides phage DAC15,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,59.2,49.0,10^-8.00877,,,,,,0,virus-phage
2674974,1,-200010744,Xanthomonas phage Tenjo,,viruses,True,,,,,,,,,,,,,,,,8.498662674723398,14.0,1.0,14.0,32.599,227.0,10^-19.8665,,,,,,0,virus-phage
2315703,1,-200010744,Microbacterium phage Burro,,viruses,True,,,,,,,,,,,,,,,,2.4281893356352566,4.0,,,49.775,62.5,10^-8.34415,,,,,,0,virus-phage
2059867,1,-200010744,Vibrio phage Vp_R1,,viruses,True,,,,,,,,,,,,,,,,0.6070473339088142,1.0,,,60.5,43.0,10^-10.0835,,,,,,0,virus-phage
1965485,1,-200010744,Vibrio phage pVco-5,,viruses,True,,,,,,,,,,,,,,,,9.712757342541028,16.0,1.0,16.0,37.321,209.0,10^-39.202,,,,,,0,virus-phage
1916111,1,-200010744,Vibrio phage JSF3,,viruses,True,,,,0.6070473339088142,1.0,,,79.268,82.0,10^-20.1027,,,,,,,,,,,,,,,,,,0,virus-phage
1622116,1,-200010744,Pseudomonas phage ZC08,,viruses,True,,,,0.6070473339088142,1.0,,,94.872,39.0,10^-11.5051,,,,,,2.4281893356352566,4.0,1.0,4.0,58.462,130.0,10^-41.1772,,,,,,0,virus-phage
